Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Dry Maize,White Maize,-,-,Makutano West Pokot,7.00/Kg,72.00/Kg,,West-Pokot,2022-08-12
Dry Maize,Mixed-Traditional ,-,-,Chuka,62.22/Kg,90.00/Kg,4500,Tharaka-Nithi,2022-08-12
Dry Maize,White Maize,-,-,Mumias,28.00/Kg,32.00/Kg,4000,Kakamega,2022-08-12
Dry Maize,Mixed-Traditional ,-,-,Langas ,66.67/Kg,95.24/Kg,2000,Uasin-Gishu,2022-08-12
Dry Maize,White Maize,-,-,Wangige,71.67/Kg,100.00/Kg,2000,Kiambu,2022-08-12
Dry Maize,White Maize,-,-,Ngurubani Market,77.78/Kg,80.00/Kg,5000,Kirinyaga,2022-08-12
Dry Maize,White Maize,-,-,Kambu,68.33/Kg,70.00/Kg,200000,Makueni,2022-08-13
Dry Maize,White Maize,-,-,Kambu,68.33/Kg,70.00/Kg,200000,Makueni,2022-08-13
Dry Maize,Mixed-Traditional ,-,-,Akala,60.00/Kg,75.00/Kg,2000,Siaya,2022-08-13
Dry Maize,Mixed-Traditional ,-,-,Samburu,77.78/Kg,40.00/Kg,600,Kwale,2022-08-13
Dry Maize,White Maize,-,-,Athi River Open air Market,72.22/Kg,85.00/Kg,630,Machakos,2022-08-13
Dry Maize,Mixed-Traditional ,-,-,Mpeketoni,50.00/Kg,60.00/Kg,2700,Lamu,2022-08-13
Dry Maize,White Maize,-,-,Siaya, - ,68.18/Kg,,Siaya,2022-08-13
Dry Maize,Mixed-Traditional ,-,-,Siaya, - ,68.18/Kg,,Siaya,2022-08-13
Dry Maize,White Maize,-,-,Rongo,4.40/Kg,51.34/Kg,45000,Migori,2022-08-14
Dry Maize,White Maize,-,-,Kiminini - Kitale,61.11/Kg,70.00/Kg,5000,Trans-Nzoia,2022-08-14
Dry Maize,White Maize,-,-,Mabera, - ,52.00/Kg,1800,Migori,2022-08-14
Dry Maize,White Maize,-,-,Kabati Kitui,62.22/Kg,65.00/Kg,20000,Kitui,2022-08-15
Dry Maize,Yellow Maize,-,-,Awendo,38.89/Kg,23.36/Kg,,Migori,2022-08-15
Dry Maize,White Maize,-,-,Awendo,61.11/Kg,51.40/Kg,,Migori,2022-08-15
Dry Maize,White Maize,-,-,Kaare,72.22/Kg,75.00/Kg,3000,Tharaka-Nithi,2022-08-15
Dry Maize,White Maize,-,-,Mois Bridge,57.78/Kg,70.00/Kg,4500,Uasin-Gishu,2022-08-15
Dry Maize,Mixed-Traditional ,-,-,Kitale Municipality Market,57.78/Kg,64.44/Kg,450,Trans-Nzoia,2022-08-15
Dry Maize,Yellow Maize,-,-,Aram,55.74/Kg,60.38/Kg,2700,Siaya,2022-08-15
Dry Maize,White Maize,-,-,Aram,55.38/Kg,59.99/Kg,6300,Siaya,2022-08-15
Dry Maize,Mixed-Traditional ,-,-,Aram,55.58/Kg,60.21/Kg,3500,Siaya,2022-08-15
Dry Maize,White Maize,-,-,Mwangulu,65.00/Kg,75.00/Kg,570,Kwale,2022-08-15
Dry Maize,White Maize,-,-,Soko mpya,66.67/Kg,62.50/Kg,800,Nyandarua,2022-08-15
Dry Maize,White Maize,-,-,Chepsonoi Market,72.22/Kg,75.00/Kg,26200,Nandi,2022-08-15
Dry Maize,White Maize,-,-,Nakuru Wakulima ,63.33/Kg,70.00/Kg,5130,Nakuru,2022-08-15
Dry Maize,Yellow Maize,-,-,Nyamakima,144.44/Kg,150.00/Kg,,Nairobi,2022-08-15
Dry Maize,White Maize,-,-,Nyamakima,72.22/Kg,80.00/Kg,,Nairobi,2022-08-15
Dry Maize,-,-,-,Nyamakima,174.00/Kg,200.00/Kg,,Nairobi,2022-08-15
Dry Maize,White Maize,-,-,Gakindu,64.44/Kg,72.73/Kg,2700,Nyeri,2022-08-15
Dry Maize,Mixed-Traditional ,-,-,Nginyang,66.67/Kg,100.00/Kg,900,Baringo,2022-08-15
Dry Maize,White Maize,-,-,Kutus,66.67/Kg,89.11/Kg,990,Kirinyaga,2022-08-15
Dry Maize,Mixed-Traditional ,-,-,Othaya,64.44/Kg,80.00/Kg,9000,Nyeri,2022-08-15
Dry Maize,White Maize,-,-,Kiritiri,65.00/Kg,75.00/Kg,5200,Embu,2022-08-15
Dry Maize,Mixed-Traditional ,-,-,Kiritiri,65.00/Kg,75.00/Kg,4600,Embu,2022-08-15
Dry Maize,White Maize,-,-,Eldoret Main,75.00/Kg,90.00/Kg,6300,Uasin-Gishu,2022-08-15
Dry Maize,White Maize,-,-,Eldoret Main,75.00/Kg,90.00/Kg,6300,Uasin-Gishu,2022-08-15
Dry Maize,White Maize,-,-,Kabarnet,65.00/Kg,100.00/Kg,10080,Baringo,2022-08-15
Dry Maize,White Maize,-,-,Ngurubani Market,77.78/Kg,80.00/Kg,5000,Kirinyaga,2022-08-16
Dry Maize,White Maize,-,-,Mbale,66.67/Kg,83.33/Kg,14000,Vihiga,2022-08-16
Dry Maize,Mixed-Traditional ,-,-,Orolwo,41.00/Kg,46.00/Kg,1060,West-Pokot,2022-08-16
Dry Maize,White Maize,-,-,Bondo, - , - ,0,Siaya,2022-08-16
Dry Maize,White Maize,-,-,Bondo,63.33/Kg,80.00/Kg,1000,Siaya,2022-08-16
Dry Maize,Mixed-Traditional ,-,-,Tala Centre Market,64.44/Kg,80.00/Kg,6900,Machakos,2022-08-16
Dry Maize,White Maize,-,-,Athi River Open air Market,72.22/Kg,85.00/Kg,540,Machakos,2022-08-16
Dry Maize,White Maize,-,-,Kitengela,61.11/Kg,80.00/Kg,12000,Kajiado,2022-08-16
Dry Maize,White Maize,-,-,Chumvini Livestock Market,52.73/Kg,66.67/Kg,27000,Taita-Taveta,2022-08-16
Dry Maize,White Maize,-,-,Nakuru Wakulima ,63.33/Kg,70.00/Kg,0,Nakuru,2022-08-16
Dry Maize,Mixed-Traditional ,-,-,Nunguni,75.56/Kg,75.00/Kg,17100,Makueni,2022-08-16
Dry Maize,White Maize,-,-,NgareMare Livestock Market,66.67/Kg,100.00/Kg,200,Isiolo,2022-08-16
Dry Maize,Mixed-Traditional ,-,-,Cheptulu, - ,75.00/Kg,1200,Vihiga,2022-08-16
Dry Maize,Mixed-Traditional ,-,-,Soko Mjinga Wajir,60.00/Kg,100.00/Kg,3000,Wajir,2022-08-16
Dry Maize,Mixed-Traditional ,-,-,Chuka,62.22/Kg,90.00/Kg,4500,Tharaka-Nithi,2022-08-16
Dry Maize,White Maize,-,-,Emali Market,88.89/Kg,85.00/Kg,740000,Makueni,2022-08-16
Dry Maize,White Maize,-,-,Mbale,66.67/Kg,83.33/Kg,18000,Vihiga,2022-08-17
Dry Maize,White Maize,-,-,Chepterit Market - Nandi, - ,70.83/Kg,2200,Nandi,2022-08-17
Dry Maize,White Maize,-,-,Mulot,50.00/Kg,62.50/Kg,7800,Bomet,2022-08-17
Dry Maize,-,-,-,Nyamakima,174.00/Kg,230.00/Kg,,Nairobi,2022-08-17
Dry Maize,Mixed-Traditional ,-,-,Kitale Municipality Market,57.78/Kg,61.11/Kg,450,Trans-Nzoia,2022-08-17
Dry Maize,White Maize,-,-,Siaya, - ,72.73/Kg,,Siaya,2022-08-17
Dry Maize,Mixed-Traditional ,-,-,Siaya, - ,68.18/Kg,,Siaya,2022-08-17
Dry Maize,White Maize,-,-,Nyeri open air,66.67/Kg,80.00/Kg,,Nyeri,2022-08-17
Dry Maize,Yellow Maize,-,-,Nyamakima,146.67/Kg,160.00/Kg,,Nairobi,2022-08-17
Dry Maize,White Maize,-,-,Nyamakima,72.22/Kg,80.00/Kg,,Nairobi,2022-08-17
Dry Maize,-,-,-,Nyamakima,210.00/Kg,230.00/Kg,,Nairobi,2022-08-17
Dry Maize,White Maize,-,-,Akala,65.00/Kg,75.00/Kg,1000,Siaya,2022-08-17
Dry Maize,White Maize,-,-,Rongo,53.33/Kg,51.34/Kg,4500,Migori,2022-08-17
Dry Maize,White Maize,-,-,Mwingi Town,61.11/Kg,65.00/Kg,18000,Kitui,2022-08-17
Dry Maize,White Maize,-,-,Kapkatet,61.11/Kg,73.91/Kg,10000,Kericho,2022-08-17
Dry Maize,White Maize,-,-,Mowlem Market,61.11/Kg,62.50/Kg,5400,Trans-Nzoia,2022-08-17
Dry Maize,White Maize,-,-,Kathwana,66.67/Kg,80.00/Kg,2160,Tharaka-Nithi,2022-08-17
Dry Maize,-,-,-,Chaka,63.33/Kg,80.00/Kg,2600,Nyeri,2022-08-17
Dry Maize,White Maize,-,-,Makutano Kirinyaga,77.78/Kg,90.00/Kg,4500,Kirinyaga,2022-08-17
Dry Maize,White Maize,-,-,Kangemi Market, - ,70.00/Kg,,Nairobi,2022-08-17
Dry Maize,White Maize,-,-,Homabay Soko Mjinga,60.00/Kg,70.00/Kg,1000,Homa-bay,2022-08-17
Dry Maize,White Maize,-,-,Kapcherop,55.56/Kg,75.00/Kg,25650,Elgeyo-Marakwet,2022-08-17
Dry Maize,White Maize,-,-,Soko mpya,66.67/Kg,62.50/Kg,850,Nyandarua,2022-08-17
Dry Maize,Mixed-Traditional ,-,-,Kajiado Market,100.00/Kg,100.00/Kg,3000,Kajiado,2022-08-17
Dry Maize,White Maize,-,-,Embu Town,61.11/Kg,80.00/Kg,8000,Embu,2022-08-17
Dry Maize,White Maize,-,-,Serem - Nandi,62.50/Kg,70.83/Kg,12000,Nandi,2022-08-17
Dry Maize,White Maize,-,-,Eldoret Main,75.00/Kg,90.00/Kg,8000,Uasin-Gishu,2022-08-17
Dry Maize,White Maize,-,-,Engineer,68.89/Kg,90.00/Kg,4500,Nyandarua,2022-08-17
Dry Maize,Mixed-Traditional ,-,-,Mpeketoni,60.00/Kg,70.00/Kg,2400,Lamu,2022-08-17
Dry Maize,White Maize,-,-,Kabati Kitui,62.78/Kg,65.00/Kg,18000,Kitui,2022-08-18
Dry Maize,White Maize,-,-,Kimilili town,70.00/Kg,75.00/Kg,900,Bungoma,2022-08-18
Dry Maize,White Maize,-,-,Kapkwen,60.00/Kg,70.00/Kg,60000,Bomet,2022-08-18
Dry Maize,White Maize,-,-,Busia Market,60.00/Kg,75.00/Kg,360,Busia,2022-08-18
Dry Maize,Yellow Maize,-,-,Aram,46.32/Kg,55.58/Kg,2500,Siaya,2022-08-18
Dry Maize,White Maize,-,-,Aram,46.15/Kg,55.38/Kg,6500,Siaya,2022-08-18
Dry Maize,Mixed-Traditional ,-,-,Aram,46.32/Kg,55.58/Kg,4500,Siaya,2022-08-18
Dry Maize,White Maize,-,-,Kagio,61.11/Kg,70.00/Kg,,Kirinyaga,2022-08-18
Dry Maize,Mixed-Traditional ,-,-,Kinango,50.00/Kg,60.00/Kg,1800,Kwale,2022-08-18
Dry Maize,Mixed-Traditional ,-,-,Kericho Town, - ,100.00/Kg,,Kericho,2022-08-18
Dry Maize,Mixed-Traditional ,-,-,Nakuru Wakulima ,63.33/Kg,70.00/Kg,5130,Nakuru,2022-08-18
Dry Maize,Mixed-Traditional ,-,-,Kiserian crops market,44.44/Kg,60.00/Kg,5000,Kajiado,2022-08-18
Dry Maize,White Maize,-,-,Mabera,52.85/Kg,60.98/Kg,3000,Migori,2022-08-18
Dry Maize,White Maize,-,-,Eldama Ravine,63.33/Kg,72.00/Kg,3000,Baringo,2022-08-18
Dry Maize,White Maize,-,-,Ngong market,60.00/Kg,80.00/Kg,450,Kajiado,2022-08-18
Dry Maize,Yellow Maize,-,-,Nyamakima,144.44/Kg,160.00/Kg,,Nairobi,2022-08-18
Dry Maize,White Maize,-,-,Nyamakima,72.22/Kg,80.00/Kg,,Nairobi,2022-08-18
Dry Maize,-,-,-,Nyamakima,174.00/Kg,230.00/Kg,,Nairobi,2022-08-18
Dry Maize,White Maize,-,-,Kiritiri,65.00/Kg,75.00/Kg,4690,Embu,2022-08-18
Dry Maize,Mixed-Traditional ,-,-,Kiritiri,65.00/Kg,75.00/Kg,4500,Embu,2022-08-18
Dry Maize,White Maize,-,-,Wangige,71.67/Kg,100.00/Kg,1800,Kiambu,2022-08-18
Dry Maize,White Maize,-,-,Kutus,61.11/Kg,9.90/Kg,900,Kirinyaga,2022-08-18
Dry Maize,White Maize,-,-,Garissa Soko Mugdi,80.00/Kg,100.00/Kg,6000,Garissa,2022-08-18
Dry Maize,White Maize,-,-,Mbita ,62.22/Kg,65.00/Kg,8000,Homa-bay,2022-08-18
Dry Maize,Yellow Maize,-,-,Ndhiwa ,50.00/Kg,55.00/Kg,2000,Homa-bay,2022-08-18
Dry Maize,White Maize,-,-,Ndhiwa ,50.00/Kg,55.00/Kg,4000,Homa-bay,2022-08-18
Dry Maize,White Maize,-,-,Kangari ,66.67/Kg, - ,,Muranga,2022-08-18
Dry Maize,White Maize,-,-,Kabarnet,70.00/Kg,100.00/Kg,11880,Baringo,2022-08-18
Dry Maize,White Maize,-,-,Ugunja, - ,60.00/Kg,7200,Siaya,2022-08-19
Dry Maize,Mixed-Traditional ,-,-,Diani Market,70.00/Kg,80.00/Kg,5000,Kwale,2022-08-19
Dry Maize,Mixed-Traditional ,-,-,Marindi,54.17/Kg,62.50/Kg,10800,Migori,2022-08-19
Dry Maize,White Maize,-,-,Bondo,57.78/Kg,70.00/Kg,14000,Siaya,2022-08-19
Dry Maize,White Maize,-,-,Makutano West Pokot,50.00/Kg,60.00/Kg,,West-Pokot,2022-08-19
Dry Maize,White Maize,-,-,Kitale Municipality Market,58.89/Kg,75.00/Kg,270,Trans-Nzoia,2022-08-19
Dry Maize,White Maize,-,-,Nyamakima,72.22/Kg,80.00/Kg,,Nairobi,2022-08-19
Dry Maize,White Maize,-,-,Bondo,64.44/Kg,80.00/Kg,2000,Siaya,2022-08-19
Dry Maize,-,-,-,Nyamakima,160.00/Kg,180.00/Kg,,Nairobi,2022-08-19
Dry Maize,Yellow Maize,-,-,Nyamakima,144.44/Kg,160.00/Kg,,Nairobi,2022-08-19
Dry Maize,White Maize,-,-,Soko mpya,66.67/Kg,62.50/Kg,1800,Nyandarua,2022-08-19
Dry Maize,Mixed-Traditional ,-,-,Kimumu,83.33/Kg,110.00/Kg,2600,Uasin-Gishu,2022-08-19
Dry Maize,White Maize,-,-,Keumbu,60.00/Kg,64.00/Kg,1500,Kisii,2022-08-19
Dry Maize,White Maize,-,-,Gakindu,64.44/Kg,72.73/Kg,1650,Nyeri,2022-08-19
Dry Maize,White Maize,-,-,Kisasi,45.00/Kg,65.00/Kg,,Kitui,2022-08-19
Dry Maize,White Maize,-,-,Eldoret Main,60.00/Kg,75.00/Kg,9000,Uasin-Gishu,2022-08-19
Dry Maize,Mixed-Traditional ,-,-,Tala Centre Market,64.44/Kg,80.00/Kg,6800,Machakos,2022-08-19
Dry Maize,White Maize,-,-,Cheptulu, - ,75.00/Kg,1600,Vihiga,2022-08-19
Dry Maize,Yellow Maize,-,-,Daraja Mbili,62.22/Kg,68.00/Kg,250,Kisii,2022-08-19
Dry Maize,White Maize,-,-,Daraja Mbili,60.00/Kg,64.00/Kg,3500,Kisii,2022-08-19
Dry Maize,White Maize,-,-,Ngurubani Market,61.11/Kg,90.00/Kg,5000,Kirinyaga,2022-08-19
Dry Maize,White Maize,-,-,Chepsonoi Market,70.00/Kg,80.00/Kg,27200,Nandi,2022-08-19
Dry Maize,White Maize,-,-,Nakuru Wakulima ,63.33/Kg,70.00/Kg,,Nakuru,2022-08-19
Dry Maize,Yellow Maize,-,-,Kibuye,62.22/Kg,90.00/Kg,,Kisumu,2022-08-19
Dry Maize,White Maize,-,-,Elwak Market,68.00/Kg,80.00/Kg,1750,Mandera,2022-08-19
Dry Maize,White Maize,-,-,Kibuye,66.67/Kg,85.00/Kg,,Kisumu,2022-08-19
Dry Maize,White Maize,-,-,Kilingili,57.78/Kg,73.68/Kg,15000,Vihiga,2022-08-19
Dry Maize,Mixed-Traditional ,-,-,Iten,61.11/Kg,100.00/Kg,900,Elgeyo-Marakwet,2022-08-19
Dry Maize,Mixed-Traditional ,-,-,Chuka,62.22/Kg,90.00/Kg,4500,Tharaka-Nithi,2022-08-19
Dry Maize,White Maize,-,-,Mumias,28.00/Kg,32.00/Kg,5000,Kakamega,2022-08-19
Dry Maize,White Maize,-,-,Emali Market,77.78/Kg,80.00/Kg,135000,Makueni,2022-08-19
Dry Maize,White Maize,-,-,Amukura, - ,60.00/Kg,1364,Busia,2022-08-19
Dry Maize,Mixed-Traditional ,-,-,Diani Market,70.00/Kg,80.00/Kg,5000,Kwale,2022-08-20
Dry Maize,Mixed-Traditional ,-,-,Lomut,66.67/Kg,85.00/Kg,15000,West-Pokot,2022-08-20
Dry Maize,White Maize,-,-,Amoni,60.00/Kg,65.00/Kg,450,Busia,2022-08-20
Dry Maize,White Maize,-,-,Loitoktok Market,57.78/Kg,65.00/Kg,,Kajiado,2022-08-20
Dry Maize,White Maize,-,-,Athi River Open air Market,7.22/Kg,80.00/Kg,540,Machakos,2022-08-20
Dry Maize,White Maize,-,-,Nanyuki Open Air Market,88.89/Kg,90.00/Kg,3300,Laikipia,2022-08-20
Dry Maize,Mixed-Traditional ,-,-,Kambu,68.89/Kg,65.00/Kg,20000,Makueni,2022-08-20
Dry Maize,White Maize,-,-,Akala,60.00/Kg,75.00/Kg,3000,Siaya,2022-08-20
Dry Maize,Mixed-Traditional ,-,-,Mwatate,65.00/Kg,68.00/Kg,,Taita-Taveta,2022-08-20
Dry Maize,White Maize,-,-,Kitengela,61.11/Kg,80.00/Kg,15000,Kajiado,2022-08-20
Dry Maize,Mixed-Traditional ,-,-,Samburu,77.78/Kg,40.00/Kg,600,Kwale,2022-08-20
Dry Maize,White Maize,-,-,Siaya, - ,68.18/Kg,,Siaya,2022-08-20
Dry Maize,Mixed-Traditional ,-,-,Siaya, - ,65.22/Kg,,Siaya,2022-08-20
Dry Maize,Mixed-Traditional ,-,-,Mpeketoni,60.00/Kg,70.00/Kg,3500,Lamu,2022-08-20
Dry Maize,Mixed-Traditional ,-,-,Mpeketoni,60.00/Kg,70.00/Kg,3500,Lamu,2022-08-20
Dry Maize,Mixed-Traditional ,-,-,Oyugis ,57.78/Kg,65.00/Kg,9000,Homa-bay,2022-08-21
Dry Maize,White Maize,-,-,Suneka,154.96/Kg,61.98/Kg,,Kisii,2022-08-21
Dry Maize,White Maize,-,-,Kasuku,65.56/Kg,80.00/Kg,90,Nyandarua,2022-08-21
Dry Maize,Mixed-Traditional ,-,-,Kiminini - Kitale,56.67/Kg,140.00/Kg,33750,Trans-Nzoia,2022-08-21
Dry Maize,White Maize,-,-,Kiminini - Kitale,56.67/Kg,64.44/Kg,10000,Trans-Nzoia,2022-08-21
Dry Maize,White Maize,-,-,Kibiok,75.00/Kg,83.33/Kg,20000,Nandi,2022-08-21
Dry Maize,Mixed-Traditional ,-,-,Mogunga,58.33/Kg,62.50/Kg,9000,Kisii,2022-08-21
Dry Maize,White Maize,-,-,Mghange,61.11/Kg,75.00/Kg,2000,Taita-Taveta,2022-08-21
Dry Maize,White Maize,-,-,Luanda,55.56/Kg,62.50/Kg,7200,Vihiga,2022-08-22
Dry Maize,Mixed-Traditional ,-,-,Daraja Mbili,41.11/Kg,52.00/Kg,2500,Kisii,2022-08-22
Dry Maize,Yellow Maize,-,-,Daraja Mbili,60.00/Kg,68.00/Kg,300,Kisii,2022-08-22
Dry Maize,White Maize,-,-,Daraja Mbili,57.78/Kg,64.00/Kg,4000,Kisii,2022-08-22
Dry Maize,Mixed-Traditional ,-,-,Diani Market,70.00/Kg,80.00/Kg,4000,Kwale,2022-08-22
Dry Maize,Mixed-Traditional ,-,-,Marindi,57.78/Kg,62.50/Kg,5040,Migori,2022-08-22
Dry Maize,White Maize,-,-,Rhamu Market,52.00/Kg,60.00/Kg,1900,Mandera,2022-08-22
Dry Maize,White Maize,-,-,Kaare,66.67/Kg,70.00/Kg,3600,Tharaka-Nithi,2022-08-22
Dry Maize,White Maize,-,-,Kitale Municipality Market,57.78/Kg,75.00/Kg,450,Trans-Nzoia,2022-08-22
Dry Maize,White Maize,-,-,Mabera,52.21/Kg,60.24/Kg,5000,Migori,2022-08-22
Dry Maize,White Maize,-,-,Malindi Old Market,50.00/Kg,75.00/Kg,100,Kilifi,2022-08-22
Dry Maize,White Maize,-,-,Eldoret Main,65.00/Kg,75.00/Kg,6300,Uasin-Gishu,2022-08-22
Dry Maize,Mixed-Traditional ,-,-,Soko Mjinga Wajir, - ,100.00/Kg,,Wajir,2022-08-22
Dry Maize,White Maize,-,-,Chepsonoi Market,62.22/Kg,70.00/Kg,2200,Nandi,2022-08-22
Dry Maize,White Maize,-,-,Nyamakima,72.22/Kg,80.00/Kg,,Nairobi,2022-08-22
Dry Maize,-,-,-,Nyamakima,160.00/Kg,180.00/Kg,,Nairobi,2022-08-22
Dry Maize,Yellow Maize,-,-,Nyamakima,144.44/Kg,160.00/Kg,,Nairobi,2022-08-22
Dry Maize,Yellow Maize,-,-,Aram,46.45/Kg,55.74/Kg,950,Siaya,2022-08-22
Dry Maize,White Maize,-,-,Aram,46.15/Kg,55.38/Kg,4500,Siaya,2022-08-22
Dry Maize,Mixed-Traditional ,-,-,Aram,46.32/Kg,55.58/Kg,2700,Siaya,2022-08-22
Dry Maize,White Maize,-,-,Mois Bridge,58.89/Kg,70.00/Kg,1400,Uasin-Gishu,2022-08-22
Dry Maize,White Maize,-,-,Gakindu,63.33/Kg,125.00/Kg,600,Nyeri,2022-08-22
Dry Maize,White Maize,-,-,Nakuru Wakulima ,63.33/Kg,70.00/Kg,9900,Nakuru,2022-08-22
Dry Maize,White Maize,-,-,Ahero,75.00/Kg,80.00/Kg,3500,Kisumu,2022-08-22
Dry Maize,White Maize,-,-,Soko mpya,66.67/Kg,62.50/Kg,550,Nyandarua,2022-08-22
Dry Maize,White Maize,-,-,Marigat,70.00/Kg,80.00/Kg,14000,Baringo,2022-08-22
Dry Maize,White Maize,-,-,Makutano West Pokot,53.00/Kg,60.00/Kg,,West-Pokot,2022-08-22
Dry Maize,Mixed-Traditional ,-,-,Nginyang,6000.00/Kg,100.00/Kg,18000,Baringo,2022-08-22
Dry Maize,White Maize,-,-,Kagio,60.00/Kg,70.00/Kg,,Kirinyaga,2022-08-22
Dry Maize,White Maize,-,-,Eldama Ravine,63.33/Kg,72.00/Kg,200,Baringo,2022-08-22
Dry Maize,White Maize,-,-,Garissa Soko Mugdi,70.00/Kg,80.00/Kg,6000,Garissa,2022-08-22
Dry Maize,Mixed-Traditional ,-,-,Othaya,55.56/Kg,80.00/Kg,5400,Nyeri,2022-08-22
Dry Maize,White Maize,-,-,Kutus,66.67/Kg,91.74/Kg,3600,Kirinyaga,2022-08-22
Dry Maize,White Maize,-,-,Kabarnet,70.00/Kg,100.00/Kg,12600,Baringo,2022-08-22
Dry Maize,Yellow Maize,-,-,Nyakoe,60.00/Kg,64.00/Kg,200,Kisii,2022-08-23
Dry Maize,White Maize,-,-,Nyakoe,57.78/Kg,64.00/Kg,3500,Kisii,2022-08-23
Dry Maize,White Maize,-,-,Kathonzweni,60.00/Kg,65.00/Kg,8900,Makueni,2022-08-23
Dry Maize,White Maize,-,-,Bondo,58.89/Kg,70.00/Kg,28000,Siaya,2022-08-23
Dry Maize,White Maize,-,-,Wath Ong'er,40.00/Kg,44.00/Kg,20000,Migori,2022-08-23
Dry Maize,White Maize,-,-,Orolwo,56.00/Kg,60.00/Kg,1200,West-Pokot,2022-08-23
Dry Maize,White Maize,-,-,Nakuru Wakulima ,63.33/Kg,70.00/Kg,,Nakuru,2022-08-23
Dry Maize,White Maize,-,-,Eldoret Main,60.00/Kg,75.00/Kg,6300,Uasin-Gishu,2022-08-23
Dry Maize,Mixed-Traditional ,-,-,Tala Centre Market,64.44/Kg,80.00/Kg,7000,Machakos,2022-08-23
Dry Maize,White Maize,-,-,Nyahururu Municipal Market,61.11/Kg,70.00/Kg,60000,Laikipia,2022-08-23
Dry Maize,Yellow Maize,-,-,Nyamakima,144.44/Kg,160.00/Kg,,Nairobi,2022-08-23
Dry Maize,White Maize,-,-,Ololulung'a Market,50.00/Kg,56.00/Kg,2000,Narok,2022-08-23
Dry Maize,White Maize,-,-,Nyamakima,72.22/Kg,80.00/Kg,,Nairobi,2022-08-23
Dry Maize,-,-,-,Nyamakima,160.00/Kg,180.00/Kg,,Nairobi,2022-08-23
Dry Maize,White Maize,-,-,Kerugoya,70.00/Kg,80.00/Kg,5000,Kirinyaga,2022-08-23
Dry Maize,White Maize,-,-,Kitale Municipality Market,57.78/Kg,61.11/Kg,270,Trans-Nzoia,2022-08-23
Dry Maize,White Maize,-,-,Maua,63.33/Kg,80.00/Kg,19800,Meru,2022-08-23
Dry Maize,White Maize,-,-,Kitengela,64.44/Kg,80.00/Kg,12000,Kajiado,2022-08-23
Dry Maize,White Maize,-,-,Chepseon,77.50/Kg,80.00/Kg,45000,Kericho,2022-08-23
Dry Maize,White Maize,-,-,Cheptulu, - ,75.00/Kg,1200,Vihiga,2022-08-23
Dry Maize,White Maize,-,-,Kapkwen,60.00/Kg,80.00/Kg,43200,Bomet,2022-08-23
Dry Maize,White Maize,-,-,Athi River Open air Market,72.22/Kg,80.00/Kg,900,Machakos,2022-08-23
Dry Maize,White Maize,-,-,Ngurubani Market,61.11/Kg,90.00/Kg,6000,Kirinyaga,2022-08-23
Dry Maize,Mixed-Traditional ,-,-,Nunguni,75.56/Kg,75.00/Kg,18000,Makueni,2022-08-23
Dry Maize,White Maize,-,-,Chumvini Livestock Market,55.45/Kg,68.89/Kg,22000,Taita-Taveta,2022-08-23
Dry Maize,Mixed-Traditional ,-,-,Nakuru Top Market, - ,100.00/Kg,,Nakuru,2022-08-23
Dry Maize,White Maize,-,-,Kangemi Market,61.11/Kg, - ,,Nairobi,2022-08-23
Dry Maize,Mixed-Traditional ,-,-,Chuka,62.22/Kg,90.00/Kg,4500,Tharaka-Nithi,2022-08-23
Dry Maize,White Maize,-,-,Elwak Market,64.00/Kg,80.00/Kg,2250,Mandera,2022-08-23
Dry Maize,White Maize,-,-,Ugunja,53.33/Kg,65.00/Kg,4320,Siaya,2022-08-23
Dry Maize,White Maize,-,-,Kapsowar ,51.11/Kg,80.00/Kg,2700,Elgeyo-Marakwet,2022-08-23
Dry Maize,Mixed-Traditional ,-,-,Diani Market,70.00/Kg,80.00/Kg,6000,Kwale,2022-08-24
Dry Maize,White Maize,-,-,Kamukuywa,65.00/Kg,70.00/Kg,5000,Bungoma,2022-08-24
Dry Maize,White Maize,-,-,Chepterit Market - Nandi,66.67/Kg,68.75/Kg,23000,Nandi,2022-08-24
Dry Maize,White Maize,-,-,Chepterit Market - Nandi, - ,68.75/Kg,1800,Nandi,2022-08-24
Dry Maize,Mixed-Traditional ,-,-,Mwatate,65.00/Kg,70.00/Kg,5500,Taita-Taveta,2022-08-24
Dry Maize,White Maize,-,-,Mulot,62.22/Kg,62.50/Kg,3000,Bomet,2022-08-24
Dry Maize,White Maize,-,-,Homabay Soko Mjinga,60.00/Kg,65.00/Kg,1000,Homa-bay,2022-08-24
Dry Maize,Yellow Maize,-,-,Homabay Soko Mjinga,60.00/Kg,65.00/Kg,750,Homa-bay,2022-08-24
Dry Maize,White Maize,-,-,Kabati - Muranga,75.00/Kg,90.00/Kg,,Muranga,2022-08-24
Dry Maize,White Maize,-,-,Akala,60.00/Kg,70.00/Kg,4000,Siaya,2022-08-24
Dry Maize,White Maize,-,-,Nyeri open air,64.44/Kg,75.00/Kg,3600,Nyeri,2022-08-24
Dry Maize,White Maize,-,-,Kathwana,66.67/Kg,80.00/Kg,2610,Tharaka-Nithi,2022-08-24
Dry Maize,Yellow Maize,-,-,Nyamakima,146.67/Kg,160.00/Kg,,Nairobi,2022-08-24
Dry Maize,White Maize,-,-,Nyamakima,72.22/Kg,80.00/Kg,,Nairobi,2022-08-24
